600001	19001	19002	400	100000000	100000000	100000000	100000000	100000000	13001
600002	19002	19003	400	100000000	100000000	100000000	100000000	100000000	13001
600003	19003	11001	400	100000000	100000000	100000000	100000000	100000000	13001
600004	19003	12001	400	100000000	100000000	100000000	100000000	100000000	13001
600005	11017	13003	400	100000000	100000000	100000000	100000000	100000000	13001
600006	12017	13009	400	100000000	100000000	100000000	100000000	100000000	13001
600007	13002	2301	400	100000000	100000000	100000000	100000000	100000000	13001
600008	13010	2401	400	100000000	100000000	100000000	100000000	100000000	13001
600009	1	2302	400	100000000	100000000	100000000	100000000	100000000	13001
600010	1	2402	400	100000000	100000000	100000000	100000000	100000000	13001
600011	29001	29002	400	100000000	100000000	100000000	100000000	100000000	13001
600012	29002	29003	400	100000000	100000000	100000000	100000000	100000000	13001
600013	29003	21001	400	100000000	100000000	100000000	100000000	100000000	13001
600014	29003	22001	400	100000000	100000000	100000000	100000000	100000000	13001
600015	21021	23003	400	100000000	100000000	100000000	100000000	100000000	13001
600016	22021	23009	400	100000000	100000000	100000000	100000000	100000000	13001
600017	23002	2101	400	100000000	100000000	100000000	100000000	100000000	13001
600018	23010	2201	400	100000000	100000000	100000000	100000000	100000000	13001
600019	18	2102	400	100000000	100000000	100000000	100000000	100000000	13001
600020	18	2202	400	100000000	100000000	100000000	100000000	100000000	13001
600021	39001	39002	400	100000000	100000000	100000000	100000000	100000000	13001
600022	39002	39003	400	100000000	100000000	100000000	100000000	100000000	13001
600023	39003	34006	400	100000000	100000000	100000000	100000000	100000000	13001
600024	34003	31001	400	100000000	100000000	100000000	100000000	100000000	13001
600025	34009	32001	400	100000000	100000000	100000000	100000000	100000000	13001
600026	31017	33003	400	100000000	100000000	100000000	100000000	100000000	13001
600027	32017	33009	400	100000000	100000000	100000000	100000000	100000000	13001
600028	33002	3101	400	100000000	100000000	100000000	100000000	100000000	13001
600029	33010	3201	400	100000000	100000000	100000000	100000000	100000000	13001
600030	36	3102	400	100000000	100000000	100000000	100000000	100000000	13001
600031	36	3202	400	100000000	100000000	100000000	100000000	100000000	13001
600032	49001	49002	400	100000000	100000000	100000000	100000000	100000000	13001
600033	49002	49003	400	100000000	100000000	100000000	100000000	100000000	13001
600034	49003	41001	400	100000000	100000000	100000000	100000000	100000000	13001
