41082	41082	41083	41082	41082
41083	41083	41084	41083	41082
41084	41084	41085	41084	41082
41085	41085	41086	41085	41082
41086	41086	41087	41086	41082
41087	41087	41088	41087	41082
41088	41088	41089	41088	41082
41089	41089	41090	41089	41082
41090	41090	41091	41090	41082
41091	41091	41092	41091	41082
42082	42082	42083	42082	41082
42083	42083	42084	42083	41082
42084	42084	42085	42084	41082
42085	42085	42086	42085	41082
42086	42086	42087	42086	41082
42087	42087	42088	42087	41082
42088	42088	42089	42088	41082
42089	42089	42090	42089	41082
42090	42090	42091	42090	41082
42091	42091	42092	42091	41082
51078	51078	51079	51078	41082
51079	51079	51080	51079	41082
51080	51080	51081	51080	41082
51081	51081	51082	51081	41082
51082	51082	51083	51082	41082
51083	51083	51084	51083	41082
51084	51084	51085	51084	41082
51085	51085	51086	51085	41082
51086	51086	51087	51086	41082
51087	51087	51088	51087	41082
52078	52078	52079	52078	41082
52079	52079	52080	52079	41082
52080	52080	52081	52080	41082
52081	52081	52082	52081	41082
52082	52082	52083	52082	41082
52083	52083	52084	52083	41082
52084	52084	52085	52084	41082
52085	52085	52086	52085	41082
52086	52086	52087	52086	41082
52087	52087	52088	52087	41082
11001	11001	11002	11001	11001
11002	11002	11003	11002	11001
11015	11015	11016	11015	11001
11016	11016	11017	11016	11001
12001	12001	12002	12001	11001
12002	12002	12003	12002	11001
12015	12015	12016	12015	11001
12016	12016	12017	12016	11001
21001	21001	21002	21001	11001
21002	21002	21003	21002	11001
21019	21019	21020	21019	11001
21020	21020	21021	21020	11001
22001	22001	22002	22001	11001
22002	22002	22003	22002	11001
22019	22019	22020	22019	11001
22020	22020	22021	22020	11001
31001	31001	31002	31001	11001
31002	31002	31003	31002	11001
31015	31015	31016	31015	11001
31016	31016	31017	31016	11001
32001	32001	32002	32001	11001
32002	32002	32003	32002	11001
32015	32015	32016	32015	11001
32016	32016	32017	32016	11001
61001	61001	61002	61001	11001
61002	61002	61003	61002	11001
61015	61015	61016	61015	11001
61016	61016	61017	61016	11001
62001	62001	62002	62001	11001
62002	62002	62003	62002	11001
62015	62015	62016	62015	11001
62016	62016	62017	62016	11001
71001	71001	71002	71001	11001
71002	71002	71003	71002	11001
71019	71019	71020	71019	11001
71020	71020	71021	71020	11001
72001	72001	72002	72001	11001
72002	72002	72003	72002	11001
72019	72019	72020	72019	11001
72020	72020	72021	72020	11001
81001	81001	81002	81001	11001
81002	81002	81003	81002	11001
81019	81019	81020	81019	11001
81020	81020	81021	81020	11001
82001	82001	82002	82001	11001
82002	82002	82003	82002	11001
82019	82019	82020	82019	11001
82020	82020	82021	82020	11001
91001	91001	91002	91001	11001
91002	91002	91003	91002	11001
91019	91019	91020	91019	11001
91020	91020	91021	91020	11001
92001	92001	92002	92001	11001
92002	92002	92003	92002	11001
92019	92019	92020	92019	11001
92020	92020	92021	92020	11001
41001	41001	41002	41001	41001
41002	41002	41003	41002	41002
41003	41003	41004	41003	41003
41004	41004	41005	41004	41004
41005	41005	41006	41005	41005
41006	41006	41007	41006	41006
41007	41007	41008	41007	41007
41008	41008	41009	41008	41008
41009	41009	41010	41009	41009
41010	41010	41011	41010	41010
41011	41011	41012	41011	41011
41012	41012	41013	41012	41012
41013	41013	41014	41013	41013
41014	41014	41015	41014	41014
41015	41015	41016	41015	41015
41016	41016	41017	41016	41016
41017	41017	41018	41017	41017
41018	41018	41019	41018	41018
42001	42001	42002	42001	41001
42002	42002	42003	42002	41002
42003	42003	42004	42003	41003
42004	42004	42005	42004	41004
42005	42005	42006	42005	41005
42006	42006	42007	42006	41006
42007	42007	42008	42007	41007
42008	42008	42009	42008	41008
42009	42009	42010	42009	41009
42010	42010	42011	42010	41010
42011	42011	42012	42011	41011
42012	42012	42013	42012	41012
42013	42013	42014	42013	41013
42014	42014	42015	42014	41014
42015	42015	42016	42015	41015
42016	42016	42017	42016	41016
42017	42017	42018	42017	41017
42018	42018	42019	42018	41018
51001	51001	51002	51001	51001
51002	51002	51003	51002	51002
51003	51003	51004	51003	51003
51004	51004	51005	51004	51004
51005	51005	51006	51005	51005
51006	51006	51007	51006	51006
51007	51007	51008	51007	51007
51008	51008	51009	51008	51008
51009	51009	51010	51009	51009
51010	51010	51011	51010	51010
51011	51011	51012	51011	51011
51012	51012	51013	51012	51012
51013	51013	51014	51013	51013
51014	51014	51015	51014	51014
52001	52001	52002	52001	51001
52002	52002	52003	52002	51002
52003	52003	52004	52003	51003
52004	52004	52005	52004	51004
52005	52005	52006	52005	51005
52006	52006	52007	52006	51006
52007	52007	52008	52007	51007
52008	52008	52009	52008	51008
52009	52009	52010	52009	51009
52010	52010	52011	52010	51010
52011	52011	52012	52011	51011
52012	52012	52013	52012	51012
52013	52013	52014	52013	51013
52014	52014	52015	52014	51014
41019	41019	41020	41019	41019
41020	41020	41021	41020	41020
41021	41021	41022	41021	41021
41022	41022	41023	41022	41022
41023	41023	41024	41023	41023
41024	41024	41025	41024	41024
41025	41025	41026	41025	41025
41026	41026	41027	41026	41026
41027	41027	41028	41027	41027
41028	41028	41029	41028	41028
42019	42019	42020	42019	41019
42020	42020	42021	42020	41020
42021	42021	42022	42021	41021
42022	42022	42023	42022	41022
42023	42023	42024	42023	41023
42024	42024	42025	42024	41024
42025	42025	42026	42025	41025
42026	42026	42027	42026	41026
42027	42027	42028	42027	41027
42028	42028	42029	42028	41028
41072	41072	41073	41072	41072
41073	41073	41074	41073	41073
41074	41074	41075	41074	41074
41075	41075	41076	41075	41075
41076	41076	41077	41076	41076
41077	41077	41078	41077	41077
41078	41078	41079	41078	41078
41079	41079	41080	41079	41079
41080	41080	41081	41080	41080
41081	41081	41082	41081	41081
42072	42072	42073	42072	41072
42073	42073	42074	42073	41073
42074	42074	42075	42074	41074
42075	42075	42076	42075	41075
42076	42076	42077	42076	41076
42077	42077	42078	42077	41077
42078	42078	42079	42078	41078
42079	42079	42080	42079	41079
42080	42080	42081	42080	41080
42081	42081	42082	42081	41081
51015	51015	51016	51015	51015
51016	51016	51017	51016	51016
51017	51017	51018	51017	51017
51018	51018	51019	51018	51018
51019	51019	51020	51019	51019
51020	51020	51021	51020	51020
51021	51021	51022	51021	51021
51022	51022	51023	51022	51022
51023	51023	51024	51023	51023
51024	51024	51025	51024	51024
52015	52015	52016	52015	51015
52016	52016	52017	52016	51016
52017	52017	52018	52017	51017
52018	52018	52019	52018	51018
52019	52019	52020	52019	51019
52020	52020	52021	52020	51020
52021	52021	52022	52021	51021
52022	52022	52023	52022	51022
52023	52023	52024	52023	51023
52024	52024	52025	52024	51024
51068	51068	51069	51068	51068
51069	51069	51070	51069	51069
51070	51070	51071	51070	51070
51071	51071	51072	51071	51071
51072	51072	51073	51072	51072
51073	51073	51074	51073	51073
51074	51074	51075	51074	51074
51075	51075	51076	51075	51075
51076	51076	51077	51076	51076
51077	51077	51078	51077	51077
52068	52068	52069	52068	51068
52069	52069	52070	52069	51069
52070	52070	52071	52070	51070
52071	52071	52072	52071	51071
52072	52072	52073	52072	51072
52073	52073	52074	52073	51073
52074	52074	52075	52074	51074
52075	52075	52076	52075	51075
52076	52076	52077	52076	51076
52077	52077	52078	52077	51077
